,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
1045,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Andando,15:00,22,Arrasate/Mondragon,1,2,1,2 adultos,2,5,1,1,2021,21584.8,1,-2.4933383078889566,43.06189865075471,-2.033693,43.256347
1046,Donostialdea,Donostialdea,Oiartzun,Oiartzun,Andando,13:00,22,Oiartzun,2,2,1,Otros hogares con niños,2,5,1,1,2021,23571.46,3,-1.887572468094769,43.29541205116926,-2.033693,43.256347
1047,Debagoiena,Urola Kosta       ,Arrasate/Mondragon,Zarautz,Coche conductor,19:00,22,Zarautz,1,2,1,2 adultos,1,4,1,1,2021,23730.92,2,-2.4800691784341047,43.05960624232621,-2.033693,43.256347
1048,Urola Kosta       ,Urola Kosta       ,Zumaia,Zumaia,Andando,14:40,22,Zumaia,2,2,1,Otros hogares con niños,2,5,1,2,2021,23771.56,2,-2.2421475657515324,43.2922870473699,-2.033693,43.256347
1049,Goierri                              ,Goierri                              ,Zumarraga,Zumarraga,Coche conductor,12:00,23,Zumarraga,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21757.385,2,-2.3164733037535123,43.089247733311346,-2.033693,43.256347
1050,Urola Kosta       ,Donostialdea,Orio,Andoain,Coche conductor,20:40,22,Orio,1,2,1,Hogar de una persona,1,4,1,1,2021,22378.5,1,-2.1273326409159274,43.276635370210116,-2.033693,43.256347
1051,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,22,Pasaia,2,2,3,Otros hogares sin niños,1,3,1,1,2021,21792.235,2,-1.9307654041358644,43.32401166101191,-2.033693,43.256347
1052,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,EUSKOTREN,16:00,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,2,4,1,1,2021,24034.81,2,-1.9801189444219462,43.32099163721375,-2.033693,43.256347
1053,Donostialdea,Bidasoa,Donostia/San Sebastian,Irun,Coche conductor,17:00,22,Irun,2,3,3,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.9832389318439467,43.31870171407005,-2.033693,43.256347
1054,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche pasajero,09:45,99,Errenteria,2,3,2,Otros hogares con niños,2,5,1,1,2021,23180.16,2,-1.9620321042689814,43.31983867187915,-2.033693,43.256347
1055,Goierri                              ,Goierri                              ,Urretxu,Beasain,Coche conductor,09:00,22,Urretxu,2,3,1,2 adultos con niño(s),2,4,1,1,2021,23291.31,1,-2.3230878764454266,43.08839425612058,-2.033693,43.256347
1056,Urola Kosta       ,Urola Kosta       ,Zumaia,Zumaia,Coche conductor,14:00,22,Zumaia,2,3,1,Otros hogares con niños,1,4,1,1,2021,24263.06,3,-2.2573598207083934,43.29711118500776,-2.033693,43.256347
1057,Tolosaldea,Tolosaldea,Tolosa,Tolosa,Andando,14:15,22,Tolosa,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27963.51,4,-2.0749363054939676,43.133501906554635,-2.033693,43.256347
1058,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,07:30,22,Lasarte-Oria,2,2,1,1 adulto con niño(s),2,3,1,1,2021,23316.685,2,-2.0168035238090507,43.249808565611986,-2.033693,43.256347
1059,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,08:15,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.782046328254671,43.32301671246445,-2.033693,43.256347
1060,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,17:00,99,Zarautz,1,2,2,2 adultos,1,6,1,1,2021,28540.41,4,-2.0028416399361273,43.29461472702668,-2.033693,43.256347
1061,Bidasoa,Bidasoa,Hondarribia,Hondarribia,Coche conductor,13:15,21,Hondarribia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,28160.31,4,-1.7999142555200565,43.37052353637856,-2.033693,43.256347
1062,Donostialdea,Donostialdea,Oiartzun,Oiartzun,Coche conductor,13:30,23,Oiartzun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,23866.07,3,-1.8759264040631407,43.308742978947805,-2.033693,43.256347
1063,Goierri                              ,Goierri                              ,Beasain,Beasain,Coche conductor,22:30,23,Beasain,3,3,1,Otros hogares con niños,2,4,1,1,2021,23296.01,2,-2.1981642492354982,43.04676674805445,-2.033693,43.256347
1064,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,08:30,22,Zarautz,2,2,1,2 adultos con niño(s),1,5,1,1,2021,24125.57,2,-2.1746550603790937,43.28485179548934,-2.033693,43.256347
1065,Donostialdea,Donostialdea,Hernani,Hernani,Andando,13:00,22,Hernani,1,2,1,2 adultos,1,4,1,1,2021,21912.9,1,-1.9786175946873432,43.274741368132254,-2.033693,43.256347
1066,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,13:00,99,Donostia/San Sebastian,2,2,2,Otros hogares con niños,1,5,1,1,2021,28013.81,4,-1.9798481415953224,43.31439063087076,-2.033693,43.256347
1067,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:45,22,Errenteria,1,2,1,Hogar de una persona,1,4,1,1,2021,27197.56,4,-2.035205610789862,43.269739942622145,-2.033693,43.256347
1068,Debabarrena,Debabarrena,Elgoibar,Elgoibar,Andando,19:10,22,Elgoibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25471.96,3,-2.4147454204040093,43.208352459556714,-2.033693,43.256347
1069,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,13:45,22,Donostia/San Sebastian,1,2,2,2 adultos,1,6,1,1,2021,24675.570000000003,3,-1.955217933612973,43.294916879191966,-2.033693,43.256347
1070,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,07:25,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,6,1,2,2021,22169.27,1,-1.9518837848460928,43.31946657398423,-2.033693,43.256347
1071,Urola Kosta       ,Urola Kosta       ,Azpeitia,Azkoitia,Coche conductor,12:30,22,Azkoitia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27859.209999999995,4,-2.263276094131798,43.1803443023775,-2.033693,43.256347
1072,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,17:00,22,Mungia,1,2,1,Hogar de una persona,1,4,1,1,2021,25507.51,3,-1.787940732800204,43.3264023754219,-2.033693,43.256347
1073,Bidasoa,Bidasoa,Hondarribia,Irun,Coche conductor,09:00,22,Hondarribia,2,3,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.814187165288358,43.35103147756906,-2.033693,43.256347
1074,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,09:00,22,Donostia/San Sebastian,2,4,2,Otros hogares con niños,2,3,1,1,2021,24120.435,2,-1.9850844544465458,43.323844478104995,-2.033693,43.256347
1075,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:20,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,4,1,2,2021,24034.81,2,-1.9697403326876424,43.32137993302214,-2.033693,43.256347
1076,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,22:15,22,Errenteria,2,2,1,2 adultos con niño(s),1,3,4,1,2021,11060.885,1,-1.8527240635257978,43.312044980721886,-2.033693,43.256347
1077,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,10:30,21,Irun,1,2,1,Hogar de una persona,2,5,1,1,2021,24366.91,3,-1.7766891178680964,43.32253650055837,-2.033693,43.256347
1078,Urola Kosta       ,Urola Kosta       ,Azpeitia,Azpeitia,Coche conductor,07:30,22,Azpeitia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27809.709999999995,4,-2.2507528312136786,43.17001985302141,-2.033693,43.256347
1079,Urola Kosta       ,Urola Kosta       ,Azpeitia,Zarautz,Coche conductor,07:00,22,Azpeitia,2,3,1,Otros hogares sin niños,1,5,1,1,2021,28235.41,4,-2.2661993277680548,43.18043302060274,-2.033693,43.256347
1080,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,14:30,21,Eibar,2,3,1,Otros hogares con niños,2,5,1,1,2021,23488.76,2,-2.48101290354403,43.18499419407024,-2.033693,43.256347
1081,Donostialdea,Debabarrena,Usurbil,Eibar,Coche conductor,20:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21910.885,1,-2.047077548788876,43.272253404649845,-2.033693,43.256347
1082,Urola Kosta       ,Urola Kosta       ,Zarautz,Zarautz,Andando,14:00,22,Zarautz,2,2,1,Otros hogares sin niños,2,5,1,2,2021,24428.26,2,-2.2016915024131958,43.26545066887454,-2.033693,43.256347
1083,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:45,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,2,4,1,1,2021,22439.62,1,-1.9369158312168988,43.31231152637542,-2.033693,43.256347
1084,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,14:00,22,Donostia/San Sebastian,1,4,2,2 adultos,2,5,1,2,2021,23336.92,2,-1.9653341838548586,43.31047051633017,-2.033693,43.256347
1085,Debagoiena,Debagoiena,Oñati,Arrasate/Mondragon,Coche conductor,14:00,22,Arrasate/Mondragon,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25559.56,3,-2.3978398182865153,43.02524387545312,-2.033693,43.256347
1086,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,19:00,99,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,4,1,1,2021,24596.26,3,-1.9739282336204769,43.32202979486096,-2.033693,43.256347
1087,Goierri                              ,Goierri                              ,Beasain,Urretxu,Coche conductor,18:30,99,Legazpi,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25406.56,3,-2.1954162995772553,43.04707823525472,-2.033693,43.256347
1088,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche pasajero,09:20,23,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,2,2021,26537.96,4,-1.935474535456547,43.31450883508196,-2.033693,43.256347
1089,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,15:30,23,Donostia/San Sebastian,2,2,3,Otros hogares con niños,2,6,1,2,2021,21571.97,1,-1.9544816048722184,43.29417428227211,-2.033693,43.256347
1090,Debagoiena,Urola Kosta       ,Arrasate/Mondragon,Zarautz,Coche conductor,14:30,22,Zarautz,1,2,1,Hogar de una persona,2,4,1,1,2021,26865.91,4,-2.51144507026827,43.07802766652086,-2.033693,43.256347
1091,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,15:05,21,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,3,1,2,2021,22350.585,1,-1.9592099681175892,43.30420142823876,-2.033693,43.256347
1092,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,23:30,23,Donostia/San Sebastian,2,1,1,Otros hogares con niños,2,4,1,2,2021,20506.9,1,-1.9358248953288701,43.31275282445514,-2.033693,43.256347
1093,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,16:00,21,Irun,1,2,2,Hogar de una persona,2,4,1,1,2021,22280.77,1,-1.7999394549796988,43.33672398542464,-2.033693,43.256347
1094,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,18:00,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,2,3,1,1,2021,21753.285,1,-1.9553484499148577,43.318916562753294,-2.033693,43.256347
1095,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,10:00,23,Donostia/San Sebastian,2,2,3,Otros hogares con niños,2,6,1,2,2021,23167.16,2,-1.9703926763731965,43.31887914852246,-2.033693,43.256347
1096,Urola Kosta       ,Urola Kosta       ,Azkoitia,Azkoitia,Coche pasajero,05:15,22,Azkoitia,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27859.209999999995,4,-2.3106457277212167,43.17895083734343,-2.033693,43.256347
1097,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche conductor,13:45,22,Errenteria,2,2,1,2 adultos con niño(s),1,4,1,1,2021,20912.65,1,-1.8988573647744886,43.31517656261088,-2.033693,43.256347
1098,Bidasoa,Bidasoa,Irun,Irun,Andando,19:00,21,Irun,2,2,1,Otros hogares sin niños,1,4,1,2,2021,24296.96,3,-1.7934651129121884,43.34130330110466,-2.033693,43.256347
1099,Donostialdea,Donostialdea,Usurbil,Usurbil,Andando,22:00,22,Usurbil,2,2,1,2 adultos con niño(s),2,4,1,1,2021,25571.56,2,-2.072258746065046,43.27437148329684,-2.033693,43.256347
1100,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche conductor,08:30,22,Donostia/San Sebastian,1,4,2,2 adultos,1,6,1,1,2021,28637.91,4,-1.9825591556039013,43.319877023184475,-2.033693,43.256347
1101,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,16:45,23,Lasarte-Oria,1,1,1,2 adultos,2,4,1,2,2021,22238.570000000003,1,-1.9336219297264534,43.31962613960602,-2.033693,43.256347
1102,Donostialdea,Donostialdea,Hernani,Lasarte-Oria,Coche conductor,14:45,22,,1,2,1,Hogar de una persona,1,3,1,1,2021,25151.135,3,-1.980756857215408,43.26224801371481,-2.033693,43.256347
1103,Urola Kosta       ,Urola Kosta       ,Zumaia,Zumaia,Andando,20:00,22,Zumaia,2,2,1,Otros hogares con niños,2,4,1,1,2021,25647.76,4,-2.2576452813382386,43.296628609222985,-2.033693,43.256347
1104,Goierri                              ,Goierri                              ,Beasain,Beasain,Coche conductor,21:00,99,Beasain,2,3,1,Otros hogares con niños,1,5,1,1,2021,23909.97,2,-2.192102717224503,43.05033490382493,-2.033693,43.256347
